Player,Stats_from,Age,MPG,PPG,PER,TOPG,PFG,2017_2018 Salary
Serge Ibaka,2016.0,-0.04495714677086132,1.080592686950278,0.47547397133787767,-0.14131754504557184,0.08247858393483139,1.2057683971342121,1.4334457521525232
Andre Iguodala,2016.0,1.4091255690991835,0.4382782653186536,-0.5109175261817142,-0.4982630238105504,-0.1300587655578684,-0.5325342061089161,0.7705532842479055
Ersan Ilyasova,2016.0,0.439737091852487,0.29244070835836783,0.07932738790100946,-0.07832716643998766,-0.4514758137464597,0.6023310344075087,-0.3431059961353148
Joe Ingles,2016.0,0.439737091852487,-0.9075395018690928,-1.0081229964761425,-0.8972020883125846,-0.6486403568004375,-1.082466239439908,0.6848381271589279
Kyrie Irving,2016.0,-0.7719985047058838,1.0094761014755083,1.7215994993151371,1.118490027066116,1.281874604228111,0.15556087436902766,1.2827095946651184
Jarrett Jack,2016.0,1.4091255690991835,1.0856393342976565,0.5181718315474666,-0.015336787834403108,2.032750285245684,0.748384882031442,-0.8069422504090998
Reggie Jackson,2016.0,-0.28730426608253545,0.9180585810273524,1.5811400802010107,1.0554996484605321,1.8886791892324002,0.688454867037999,0.9202889592701251
LeBron James,2016.0,1.1667784497875096,1.5076182352873417,2.716816726679765,2.7142462850742546,2.4582698889698538,-0.05453713171112355,3.1041567143907662
Al Jefferson,2016.0,1.1667784497875096,0.042916091948886285,0.36126692883198697,0.7615445483011377,-0.7479381394215581,0.8755735555883424,0.13317128728283434
Richard Jefferson,2016.0,2.136166927034206,-0.5988162571409216,-0.774737164776524,-1.0231828455237537,-0.9266821725630611,-0.26623697978084004,-0.7852942305272188
Brandon Jennings,2016.0,-0.04495714677086132,-0.5792781915308777,-0.5311174441014664,-0.18331113078262834,-0.16507912428109722,-1.116709827006931,-1.0861073060142987
Jonas Jerebko,2016.0,0.439737091852487,-0.9365427358207633,-0.9839133570217579,-0.8972020883125846,-0.8191950199735917,-0.24608705026975503,-0.5957849872164027
Amir Johnson,2016.0,0.439737091852487,-0.020581666182025758,-0.46258252133433636,0.2996151051935189,-0.16209834298427078,1.211480452435322,0.28859148156740516
Chris Johnson,2016.0,-0.28730426608253545,-1.2733268697434985,-1.2371418625647204,-1.3381347385516758,-0.9388047837573621,-0.7477899944498902,-1.097984481990065
James Johnson,2016.0,0.439737091852487,-0.7976622082233931,-0.8642189882719538,-0.6662373667587752,-0.4666609793477419,-0.6787523649655319,0.6617983513941722
Joe Johnson,2016.0,1.893819807722532,1.2373455739497736,0.41251209650685566,-0.5402566095476065,0.8088267648610612,-0.1756015755959895,0.099713935734292
Stanley Johnson,2016.0,-1.7413869819525805,0.01801319645898154,-0.3175057216639438,-1.233150774209035,0.30480906161088095,0.7975180408575319,-0.7097684800930816
Tyler Johnson,2016.0,-0.7719985047058838,0.12052357397226851,-0.21147454818029193,-0.1623143379140999,-0.01681285459079846,-0.1283690410207848,-0.35810754783579896
Wesley Johnson,2016.0,0.439737091852487,-0.2534742563650259,-0.5407067309791017,-0.7502245382328878,-0.8087291656425116,0.3753659402237675,-0.35810754783579896
Nikola Jokic,2016.0,-1.4990398626409063,-0.15395056188427164,0.005882621046106877,1.4544387129625664,-0.023790090811518377,1.044887117827286,-0.915249309751142
Tyus Jones,2016.0,-1.7413869819525805,-0.8878725702758263,-1.009186257668396,-0.7082309524958318,-0.536334092106567,-1.5690890010633627,-0.915249309751142
DeAndre Jordan,2016.0,0.19738997254081284,1.2813011042668454,0.49755151186304136,1.2654675771458135,0.08875182329411997,1.1800335076663633,1.7594801074738575
Cory Joseph,2016.0,-0.5296513853942096,0.31098848845119076,-0.25745394936279914,-0.4562694380734939,-0.05518765380475828,-0.428059472900455,-0.1371726184042281
Frank Kaminsky,2016.0,-1.014345624017558,-0.22240863291737553,-0.43112658947997073,-0.43527264520496584,-0.7571751424560811,-0.5534618521976218,-0.7413786218773256
Enes Kanter,2016.0,-0.7719985047058838,-0.23412745882126068,0.4853829472426065,1.9793585346757698,0.10486333803882962,0.16401186813011312,1.4972564201836724
